"lang"
{
"Language"	"brazilian"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_Description"	"Required Level: %required_level%\n\nPassive: Caustic Finale - Attacks reduce a percentage of the target's armor.  This effect stacks up to %max_stack_count% times.  If the target dies under this effect, it explodes, dealing damage in an area of effect.\n"
"DOTA_Tooltip_ability_item_the_caustic_finale_Lore"	"O presente cáustico é sempre pago com antecedência."
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_Lore"	"The caustic gift is always paid forward."
"DOTA_Tooltip_ability_item_the_caustic_finale_bonus_damage"	"DANO ADICIONAL:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_bonus_damage"	"BONUS DAMAGE:"
"DOTA_Tooltip_ability_item_the_caustic_finale_bonus_attack_speed"	"VELOCIDADE DE ATAQUE ADICIONAL:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_bonus_attack_speed"	"BONUS ATTACK SPEED:"
"DOTA_Tooltip_ability_item_the_caustic_finale_caustic_armor_reduction_pct"	"%REDUÇÃO DE ARMADURA POR ACÚMULO:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_caustic_armor_reduction_pct"	"%ARMOR REDUCTION PER STACK:"
"DOTA_Tooltip_ability_item_the_caustic_finale_caustic_radius"	"RAIO DA EXPLOSÃO:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_caustic_radius"	"CAUSTIC RADIUS:"
"DOTA_Tooltip_ability_item_the_caustic_finale_caustic_damage"	"DANO DA EXPLOSÃO:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_caustic_damage"	"CAUSTIC DAMAGE:"
"DOTA_Tooltip_ability_item_the_caustic_finale_max_stack_count"	"MÁX. DE ACÚMULOS:"
"[english]DOTA_Tooltip_ability_item_the_caustic_finale_max_stack_count"	"MAX STACK COUNT:"
"DOTA_Tooltip_modifier_book_of_strength"	"Livro de Força"
"[english]DOTA_Tooltip_modifier_book_of_strength"	"Book of Strength"
"DOTA_Tooltip_modifier_book_of_strength_Description"	"Força obtida com o consumo de livros."
"[english]DOTA_Tooltip_modifier_book_of_strength_Description"	"Strength gained from consumed Books."
"DOTA_Tooltip_modifier_book_of_agility"	"Livro de Agilidade"
"[english]DOTA_Tooltip_modifier_book_of_agility"	"Book of Agility"
"DOTA_Tooltip_modifier_book_of_agility_Description"	"Agilidade obtida com o consumo de livros."
"[english]DOTA_Tooltip_modifier_book_of_agility_Description"	"Agility gained from consumed Books."
"DOTA_Tooltip_modifier_book_of_intelligence"	"Livro de Inteligência"
"[english]DOTA_Tooltip_modifier_book_of_intelligence"	"Book of Intelligence"
"DOTA_Tooltip_modifier_book_of_intelligence_Description"	"Inteligência obtida com o consumo de livros."
"[english]DOTA_Tooltip_modifier_book_of_intelligence_Description"	"Intelligence gained from consumed Books."
"DOTA_Tooltip_modifier_sand_king_boss_caustic_finale"	"Finalização Cáustica"
"[english]DOTA_Tooltip_modifier_sand_king_boss_caustic_finale"	"Caustic Finale"
"DOTA_Tooltip_modifier_sand_king_boss_caustic_finale_Description"	"Cada ataque reduz a armadura em 10%%."
"[english]DOTA_Tooltip_modifier_sand_king_boss_caustic_finale_Description"	"Each stack reduces armor by 10%%."
"DOTA_Tooltip_ability_item_tombstone"	"Reviver aliado"
"[english]DOTA_Tooltip_ability_item_tombstone"	"Resurrect Teammate"
"DOTA_Chat_Tombstone_Pinged"	"Aliado falecido aqui!"
"[english]DOTA_Chat_Tombstone_Pinged"	"Fallen teammate here."
"Popup_UsingOrbOfPassage"	"Aberto com Orbe da Passagem"
"[english]Popup_UsingOrbOfPassage"	"Opened With Orb of Passage"
"DOTA_Tooltip_ability_item_orb_of_passage"	"Orbe da Passagem"
"[english]DOTA_Tooltip_ability_item_orb_of_passage"	"Orb of Passage"
"Dungeon_FoundChestItem"	"{s:player_name} achou um tesouro com: {s:locstring_value}"
"[english]Dungeon_FoundChestItem"	"{s:player_name} found a treasure containing: {s:locstring_value}"
"Dungeon_FoundChestGold"	"{s:player_name} achou um tesouro com: <font color='#ffd825'>{d:int_value}</font><panel class='CombatEventGoldIcon'/>"
"[english]Dungeon_FoundChestGold"	"{s:player_name} found a treasure containing: <font color='#ffd825'>{d:int_value}</font><panel class='CombatEventGoldIcon'/>"
"Dungeon_FoundChestTrap"	"{s:player_name} achou um tesouro com: <font color='#ffd825'>{s:locstring_value}</font>!"
"[english]Dungeon_FoundChestTrap"	"{s:player_name} found a treasure containing: <font color='#ffd825'>{s:locstring_value}</font>!"
"Dungeon_FoundLifeRune"	"{s:player_name} achou {s:locstring_value}!"
"[english]Dungeon_FoundLifeRune"	"{s:player_name} found a {s:locstring_value}!"
"Dungeon_FoundNewRelic"	"{s:player_name} achou uma novo Artefato: <font color='#4ae0bf'>{s:locstring_value}</font>!"
"[english]Dungeon_FoundNewRelic"	"{s:player_name} found a new Artifact: <font color='#4ae0bf'>{s:locstring_value}</font>!"
"Dungeon_KilledByCreature"	"{s:player_name} morreu pelas mãos de {s:locstring_value}"
"[english]Dungeon_KilledByCreature"	"{s:player_name} was killed by {s:locstring_value}"
"Dungeon_ReachedCheckpoint"	"{s:player_name} alcançou um novo ponto de controle!"
"[english]Dungeon_ReachedCheckpoint"	"{s:player_name} reached a new checkpoint!"
"Dungeon_KeyItem"	"{s:player_name} achou um item da missão: {s:locstring_value}!"
"[english]Dungeon_KeyItem"	"{s:player_name} found a Quest Item: {s:locstring_value}!"
"start"	"Enseada de Yhilla"
"[english]start"	"Yhilla's Cove"
"forest"	"Mata Uivante"
"[english]forest"	"Howling Weald"
"forest_holdout"	"Guarnição da Encruzilhada"
"[english]forest_holdout"	"Crossroads Garrison"
"darkforest_rescue"	"Serra dos Ossos"
"[english]darkforest_rescue"	"Bonemeal Ridge"
"darkforest_pass"	"Estreito de Atolasseda"
"[english]darkforest_pass"	"The Silkmire Pass"
"darkforest_death_maze"	"Provação de Gallaron"
"[english]darkforest_death_maze"	"Trial of Gallaron"
"underground_temple"	"Templo de Ermacor"
"[english]underground_temple"	"Temple of Ermacor"
"desert_start"	"O Caminho para Kalabor"
"[english]desert_start"	"The Road to Kalabor"
"desert_town"	"Oásis de Kalabor"
"[english]desert_town"	"Kalabor Oasis"
"desert_expanse"	"Deserto de Kalabor"
"[english]desert_expanse"	"Kalabor Waste"
"desert_outpost"	"Posto Avançado do Norte"
"[english]desert_outpost"	"Northern Outpost"
"desert_chasm"	"Cânion Estilhaçado"
"[english]desert_chasm"	"Shatterblast Canyon"
"desert_fortress"	"Fortaleza de Rhyzik"
"[english]desert_fortress"	"Rhyzik's Stronghold"
"kill_hellbears"	"Cacem Ursos Infernais Guerreiros"
"[english]kill_hellbears"	"Hunt Berserker Hellbears"
"reach_the_camp"	"Encontrem a Guarnição da Encruzilhada"
"[english]reach_the_camp"	"Find the Crossroads Garrison"
"speak_to_the_chief"	"Encontrem o Comandante da Guarnição"
"[english]speak_to_the_chief"	"Find the Garrison Commander"
"learn_about_holdout"	"Falem com o Comandante após visitar a loja"
"[english]learn_about_holdout"	"Speak to the Commander after visiting the shop"
"defend_the_camp"	"Não deixem o Comandante morrer"
"[english]defend_the_camp"	"Ensure the Commander survives the assault"
"speak_to_chief_holdout_complete"	"Falem com o Comandante"
"[english]speak_to_chief_holdout_complete"	"Speak to the Commander"
"rescue_soldiers"	"Resgatem os soldados perdidos"
"[english]rescue_soldiers"	"Rescue the Missing Soldiers"
"rescue_the_captain"	"Resgatem o Capitão dos Soldados"
"[english]rescue_the_captain"	"Rescue the Soldier Captain"
"navigate_death_maze"	"Encontrem o Orbe da Passagem"
"[english]navigate_death_maze"	"Find the Orb of Passage"
"kill_spider_boss"	"Derrotem a Aranha-rainha"
"[english]kill_spider_boss"	"Defeat the Spider Queen"
"kill_spider_eggs"	"Destruam os sacos de ovos"
"[english]kill_spider_eggs"	"Destroy the Brood Sacs"
"navigate_underground_temple"	"Encontrem a saída para o deserto de Kalabor"
"[english]navigate_underground_temple"	"Find the exit to Kalabor desert"
"find_entrance_to_the_underground"	"Usem Orbes da Passagem para abrir o Portão de Grimwal"
"[english]find_entrance_to_the_underground"	"Use Orbs of Passage to open the Grimwal Gate"
"find_underground_temple"	"Encontrem a entrada do Templo"
"[english]find_underground_temple"	"Find the entrance to the Temple"
"find_hidden_treasures"	"Saqueiem os tesouros do Templo"
"[english]find_hidden_treasures"	"Loot the Temple Treasures"
"learn_about_babyback"	"Falem com o viajante perdido"
"[english]learn_about_babyback"	"Speak to the stranded traveler"
"start_escort"	"Escoltem Brigwyr até a cidade"
"[english]start_escort"	"Escort Brigwyr to town"
"escort_babyback_to_desert_town"	"Protejam Brigwyr dos bandidos"
"[english]escort_babyback_to_desert_town"	"Protect Brigwyr from bandits"
"kill_centaur_warlords"	"Derrotem os Centauros Guerreiros"
"[english]kill_centaur_warlords"	"Defeat the Centaur Warlords"
"kill_giant_burrowers"	"Derrotem os Entocadores do Enxame Arenoso"
"[english]kill_giant_burrowers"	"Defeat the Giant Sandswarm Burrowers"
"reach_desert_outpost"	"Alcancem o Posto Avançado do Norte"
"[english]reach_desert_outpost"	"Reach the Northern Outpost"
"speak_to_the_captain"	"Falem com o Capitão Pé-leve"
"[english]speak_to_the_captain"	"Speak to Captain Lightfoot"
"learn_about_assault"	"Preparem-se para atacar a Fortaleza de Rhyzik"
"[english]learn_about_assault"	"Prepare to attack Rhyzik's Stronghold"
"kill_the_dire_captains"	"Matem os Capitães Buzzick"
"[english]kill_the_dire_captains"	"Kill the Buzzick Captains"
"assault_the_desert_fortress"	"Encontrem o Covil de Rhyzik"
"[english]assault_the_desert_fortress"	"Find Rhyzik's Lair"
"kill_sand_king"	"Derrotem Rhyzik"
"[english]kill_sand_king"	"Defeat Rhyzik"
"consumed_orbs_of_passage"	"Consumiu dois Orbes da Passagem"
"[english]consumed_orbs_of_passage"	"Consumed Two Orbs Of Passage"
"welcome_brigwyr"	"O portão se abre para Brigwyr"
"[english]welcome_brigwyr"	"The Gate Opens for Brigwyr"
"Dungeon_Zone"	"Zona"
"[english]Dungeon_Zone"	"Zone"
"Dungeon_ZoneTime"	"Tempo da zona"
"[english]Dungeon_ZoneTime"	"Zone Time"
"Dungeon_Scoreboard_Kills"	"Vítimas"
"[english]Dungeon_Scoreboard_Kills"	"Kills"
"Dungeon_Scoreboard_Deaths"	"Mortes"
"[english]Dungeon_Scoreboard_Deaths"	"Deaths"
"Dungeon_Scoreboard_GoldBags"	"Bolsas de ouro"
"[english]Dungeon_Scoreboard_GoldBags"	"GoldBags"
"Dungeon_Scoreboard_Potions"	"Poções"
"[english]Dungeon_Scoreboard_Potions"	"Potions"
"Dungeon_Scoreboard_Total"	"Total"
"[english]Dungeon_Scoreboard_Total"	"Total"
"Dungeon_ZoneDesc_start"	"O litoral traiçoeiro da Enseada de Yhilla afundou muitos tesouros, mas ainda há aqueles habilidosos o suficiente para aproveitar o vento."
"[english]Dungeon_ZoneDesc_start"	"The deceptive shoals around Yhilla's cove have sunk many fortunes, but there are still some skilled tillermen who make use of its windward shelter."
"Dungeon_ZoneDesc_forest"	"Composto de parentes dos lobos, o clã dos Garralonga perambulam em toda a extensão da Mata Uivante — um perigo constante para o segmento do comércio costeiro."
"[english]Dungeon_ZoneDesc_forest"	"The wolf-kin of the Longclaw clan roam the breadth of the Howling Weald, a constant danger to the thread of commerce still daring for the coast."
"Dungeon_ZoneDesc_forest_holdout"	"O povo deslocado de Kalabor enfrenta incontáveis ameaças enquanto tentam conquistar as áreas selvagens."
"[english]Dungeon_ZoneDesc_forest_holdout"	"The displaced folk of Kalabor face untold threats as they push to settle the wildlands."
"Dungeon_ZoneDesc_darkforest_death_maze"	"Embora a reputação de Gallaron não o tenha precedido, a sua clara aptidão para as artes arcanas estabeleceram rapidamente a sua legitimidade."
"[english]Dungeon_ZoneDesc_darkforest_death_maze"	"Though Gallaron's reputation had not preceded him, his obvious aptitude in the arcane arts quickly convinced the settlement of his authenticity."
"Dungeon_ZoneDesc_darkforest_rescue"	"Se não fosse pela capacidade limitada no planejamento de guerra, os Ogros dos Ossos teriam expulsado o clã dos Garralonga da Mata há uma geração."
"[english]Dungeon_ZoneDesc_darkforest_rescue"	"Were it not for their limited fondness for battle planning, the Bonemeal Ogres might have driven the Longclaw clan from the Weald a generation ago."
"Dungeon_ZoneDesc_darkforest_pass"	"Não se sabe se a infestação de aracnídeos na antiga estrada dos peregrinos foi resultado do abandono do Templo de Ermacor ou se foi a sua causa."
"[english]Dungeon_ZoneDesc_darkforest_pass"	"It is uncertain whether the arachnid infestation on the old pilgrim's road was a cause of the Temple of Ermacor's abandonment or the result of it."
"Dungeon_ZoneDesc_underground_temple"	"Há muitos anos desde a última oração em seu nome, o templo de Ermacor, o Desbravador, serve como ponte entre duas terras separadas pelos presságios do mundo."
"[english]Dungeon_ZoneDesc_underground_temple"	"Long since the last prayer uttered to his name, the temple of Ermacor the Pathfinder bridges two lands separated by foreboding teeth of the world."
"Dungeon_ZoneDesc_desert_start"	"A tropa de bandidos que ameaça a diminuta população de Kalabor sobrevive basicamente dos frutos da movimentação de outrora."
"[english]Dungeon_ZoneDesc_desert_start"	"The bandit troop that preys upon Kalabor's shrinking population survives mainly off the dwindling haul from better days."
"Dungeon_ZoneDesc_desert_town"	"Onde antes prosperava um oásis acolhedor, agora moradores e viajantes precisam compartilhar um único poço sujo."
"[english]Dungeon_ZoneDesc_desert_town"	"Where once a sheltering oasis flourished, residents and travelers alike must now make do with sharing a single dirty well."
"Dungeon_ZoneDesc_desert_expanse"	"Antes mesmo do surgimento dos senhores de guerra de Rhyzik, apenas os mais experientes ou tolos atravessariam as dunas de Kalabor sozinhos."
"[english]Dungeon_ZoneDesc_desert_expanse"	"Even before the rise of Rhyzik's warlords, only the very experienced or foolish would travel the dunes of Kalabor alone."
"Dungeon_ZoneDesc_desert_outpost"	"O posto avançado do norte é o bastião final contra a invasão das forças sem fim de Rhyzik nas regiões inabitadas de Kalabor e as terras além."
"[english]Dungeon_ZoneDesc_desert_outpost"	"The northern outpost stands as the final bulwark against the flood of Rhyzik's forces into the inhabited regions of Kalabor and the lands beyond."
"Dungeon_ZoneDesc_desert_chasm"	"A quantidade de seguidores de Rhyzik e a disseminação da sua influência fez o Conselho perceber que ele não permaneceu adormecido durante a ausência de Quebralama."
"[english]Dungeon_ZoneDesc_desert_chasm"	"The size of Rhyzik's following and spread of his influence belies the Conclave's assumption that he had become dormant in Siltbreaker's absence."
"Dungeon_ZoneDesc_desert_fortress"	"Rhyzik, o Corruptor, foi criado para desferir o primeiro golpe quando Quebralama expandiu a sua rebelião amaldiçoada para terra firme."
"[english]Dungeon_ZoneDesc_desert_fortress"	"Rhyzik the Corruptor was created to strike the first blow when Siltbreaker expanded his doomed uprising to target dryland enemies."
"siltbreaker_acti_intro_tab_text"	"Enquanto o demônio Quebralama planeja a sua fuga da prisão do Recife Sombrio, os seus inimigos no Conselho de Salmoura reúnem uma tropa de guerreiros para enfrentá-lo. Para os aventureiros que atenderem ao chamado do Conselho, a jornada para o Recife Sombrio se inicia perto das areias de Kalabor, onde a criação perversa de Quebralama — Rhyzik, o Corruptor — une forças para auxiliar os planos do seu mestre..."
"[english]siltbreaker_acti_intro_tab_text"	"As the fiend Siltbreaker plots an escape from Dark Reef prison, his enemies in the Conclave of the Brine assemble a band of warriors to take up arms against him. For the adventurers who answer the Conclave's call, the road to Dark Reef begins near the sands of Kalabor, where Siltbreaker's twisted creation, Rhyzik the Corruptor, gathers strength to aid his master's plans..."
"TPScroll_Quest_Label"	"A tentativa de fuga de Quebralama não passou despercebida <br><br>Rhyzik, o Corruptor, ressurgiu para auxiliar a <br>ressurreição do seu mestre <br><br>Rhyzik nos enganou por muito tempo — destrua-o antes de ir ao Recife Sombrio <br><br>Acabe com as ameaças em nome do Conselho — O seu nome será eternizado"
"[english]TPScroll_Quest_Label"	"Siltbreaker's escape attempt did not go unnoticed <br><br>Rhyzik the Corruptor has resurfaced to aid his <br>master's revival <br><br>Rhyzik has long eluded us — Destroy him before infiltrating Dark Reef <br><br>End these threats to the Conclave — Our ledger will be cleared of your name"
"siltbreaker_acti_outro_01"	"Com Rhyzik, o Corruptor, derrotado e uma porção do poder de Quebralama destruído, o primeiro passo da missão do Conselho foi concluído. Livres dos enxames de Rhyzik, o povo de Kalabor está livre para retornar às suas casas ou estabelecer uma nova moradia na Mata, agora pacificada."
"[english]siltbreaker_acti_outro_01"	"With Rhyzik the Corruptor defeated and a measure of Siltbreaker's might destroyed, the first step of the Conclave's mission is complete. Free of Rhyzik's swarms, the people of Kalabor are free to return home or establish a new homeland amidst the pacified Weald."
"siltbreaker_acti_outro_02"	"Com os defensores do Conselho atravessando o portal do emissário, um destino incerto os aguarda. Eles embarcam agora na verdadeira missão: entrar no Recife Sombrio do jeito que for necessário... e garantir que Quebralama jamais saia."
"[english]siltbreaker_acti_outro_02"	"As the Conclave's defenders step through the wisp emissary’s portal, an uncertain fate lies before them. They journey now to their true purpose: Infiltrate Dark Reef prison by any means necessary... And ensure Siltbreaker never leaves."
"Dialogue_theod_quest_text"	"Graças a Maelrawn... vocês chegaram. Eu fui enviado— uh! P-para guiar. As coisas... ficam ruins."
"[english]Dialogue_theod_quest_text"	"Praise Maelrawn... you made it. I was sent— uh! T-to guide you. Things took... a bad turn."
"Dialogue_theod_quest_text_02"	"Vocês p-precisam ir para o leste. Para Kalabor. Deter Rhyzik. Se o Conselho f-falhar... armistício... com os Mer... acabará."
"[english]Dialogue_theod_quest_text_02"	"You must g-go east. To Kalabor. Stop Rhyzik. If the Conclave f-falls... armistace... with the Mer... won't hold."
"Dialog_ForestChief_LearnAboutHoldout"	"Não sei o que querem, mas terão que esperar. Tem uma matilha de uivantes rondando o perímetro, e a minha última patrulha nunca retornou."
"[english]Dialog_ForestChief_LearnAboutHoldout"	"Whatever you want, it'll have to wait. Got howler packs scouting our perimeter, and my last patrol never came back."
"Dialog_ForestChief_LearnAboutHoldout_02"	"Vocês poderão nos ajudar? Quem quiser sair deste acampamento vai precisar lutar um pouco. Então peguem o que precisarem e falem comigo quando estiverem prontos."
"[english]Dialog_ForestChief_LearnAboutHoldout_02"	"You able to help us? Anyone wants out of this camp needs to fight either way. So gear up and find me when you're ready."
"Dialog_ForestChief_DefendTheCamp"	"Cães por todos os lados! Defendam-me e os despojos da batalha serão seus!"
"[english]Dialog_ForestChief_DefendTheCamp"	"Hounds on all sides! Defend my life and the spoils of battle will be yours!"
"dia_holdout_boss_battlecry"	"Em nome daqueles massacrados nas nossas tocas!"
"[english]dia_holdout_boss_battlecry"	"For those butchered in our dens!"
"Dialog_ForestChief_HoldoutComplete"	"Não gosto de admitir, mas aquele velho uivante me encontrou pelo cheiro."
"[english]Dialog_ForestChief_HoldoutComplete"	"Don't like to admit it, but that old howler found my scent."
"Dialog_ForestChief_HoldoutComplete_02"	"Se estiverem a caminho de Kalabor, há um atalho a sudeste do acampamento. Pelo velho templo."
"[english]Dialog_ForestChief_HoldoutComplete_02"	"If you're bound for Kalabor, there's a shortcut southeast of camp. Through the old temple."
"Dialog_ForestChief_HoldoutComplete_03"	"É um caminho difícil... Não é sempre que abrimos o Portão de Grimwal. Vocês precisam de dois Orbes da Passagem para atravessar."
"[english]Dialog_ForestChief_HoldoutComplete_03"	"It's a hard road... We don't open the Grimwal Gate often. You need two Orbs of Passage to get through."
"Dialog_ForestChief_HoldoutComplete_04"	"Um dos Orbes está escondido em um... abrigo a oeste. O outro está com a patrulha que desapareceu, a norte."
"[english]Dialog_ForestChief_HoldoutComplete_04"	"One Orb is hidden in a... haven to the west. The other one's with the patrol that vanished up north."
"Dialog_ForestChief_passive_01"	"Tivemos encontros com bandos de Garralonga, mas nada como isso. Algo os agitou."
"[english]Dialog_ForestChief_passive_01"	"We had run-ins with Longclaw's packs, but nothing like this. Something got them stirred up."
"Dialog_ForestChief_passive_02"	"Com Garralonga morto, toda a Mata encontra-se vulnerável."
"[english]Dialog_ForestChief_passive_02"	"With Longclaw dead, the whole of the Weald is up for grabs."
"Dialog_ForestChief_passive_03"	"Os meus empregadores dão muito valor a este acampamento."
"[english]Dialog_ForestChief_passive_03"	"My employers have a lot riding on this camp."
"Dialog_ForestChief_passive_04"	"Com o dinheiro gasto naquele labirinto inútil, poderiam ter erguido torres de verdade..."
"[english]Dialog_ForestChief_passive_04"	"With what they spent on that foolish labyrinth, could've built proper towers..."
"Dialog_ForestChief_passive_05"	"Garralonga não era amigável, mas Rhyzik... Bem, há um motivo para esse acampamento estar se preparando para receber refugiados."
"[english]Dialog_ForestChief_passive_05"	"Longclaw was no friend, but Rhyzik... Well, there's a reason this camp's preparing for refugees."
"Dialog_RadiantCaptain_Rescued"	"Superado por ogros... Ugh. Tomem este Orbe da Passagem. Caso estejam mesmo caçando Rhyzik, estaremos logo atrás."
"[english]Dialog_RadiantCaptain_Rescued"	"Outsmarted by ogres... Ugh. Take this Orb of Passage. If you're really hunting Rhyzik, we'll be close behind."
"dia_garrison_creep_01_01"	"A última patrulha não retornou."
"[english]dia_garrison_creep_01_01"	"Last patrol didn't come back."
"dia_garrison_creep_01_02"	"Começo a duvidar se a Mata é mais segura que Kalabor."
"[english]dia_garrison_creep_01_02"	"Starting to wonder if the Weald is any safer than Kalabor."
"dia_garrison_creep_01_03"	"Targan pode ser um mercenário, mas é um belo comandante."
"[english]dia_garrison_creep_01_03"	"Targan might be a hired hand, but he's a fine commander."
"dia_garrison_creep_01_04"	"Os seus empregadores, por outro lado..."
"[english]dia_garrison_creep_01_04"	"Not sure about his employers though..."
"dia_garrison_creep_01_05"	"Devemos ter gente nova aqui muito em breve."
"[english]dia_garrison_creep_01_05"	"Lot of new folks due here any day."
"dia_garrison_creep_01_06"	"Não se vê muitos viajantes vindo do oeste..."
"[english]dia_garrison_creep_01_06"	"Don't see many travelers arrive from the west..."
"dia_garrison_creep_01_06_sven"	"Uma espada como a sua seria de muita utilidade por aqui."
"[english]dia_garrison_creep_01_06_sven"	"We could use a sword like yours around here."
"dia_garrison_creep_01_06_tidehunter"	"Molhado o bastante para você?"
"[english]dia_garrison_creep_01_06_tidehunter"	"Wet enough for you?"
"dia_garrison_creep_01_06_tiny"	"O acampamento vai crescer rapidinho."
"[english]dia_garrison_creep_01_06_tiny"	"Camp's going to grow fast."
"dia_garrison_creep_01_06_legion_commander"	"Temos que proteger o acampamento para eles."
"[english]dia_garrison_creep_01_06_legion_commander"	"We have to make camp safe for them."
"dia_garrison_creep_01_06_templar_assassin"	"Precisaremos inclusive de uma escola."
"[english]dia_garrison_creep_01_06_templar_assassin"	"We'll even need a school."
"dia_garrison_creep_01_06_troll_warlord"	"Não gostou?"
"[english]dia_garrison_creep_01_06_troll_warlord"	"That don't appeal to you?"
"dia_garrison_creep_01_06_witch_doctor"	"Espero que alguns curandeiros cheguem em breve."
"[english]dia_garrison_creep_01_06_witch_doctor"	"I hope some healers arrive soon."
"dia_garrison_creep_01_06_windrunner"	"Você será bem-vinda entre nós."
"[english]dia_garrison_creep_01_06_windrunner"	"You'd be welcome to join us."
"dia_garrison_creep_01_06_drow_ranger"	"Quer recomeçar a vida do zero?"
"[english]dia_garrison_creep_01_06_drow_ranger"	"Looking for a fresh start?"
"dia_garrison_creep_01_06_jakiro"	"Você não vai conseguir virar sem se deparar com alguém."
"[english]dia_garrison_creep_01_06_jakiro"	"Won't be able to turn around without running into someone."
"dia_garrison_creep_01_06_lina"	"Melhor dar um jeito nesse seu temperamento."
"[english]dia_garrison_creep_01_06_lina"	"Probably see a few tempers flare before long."
"dia_garrison_creep_01_06_nevermore"	"De onde você é mesmo?"
"[english]dia_garrison_creep_01_06_nevermore"	"Where did you say you're from?"
"dia_garrison_creep_02_01"	"Vocês vieram pela Mata a sós?"
"[english]dia_garrison_creep_02_01"	"You came through the Weald alone?"
"dia_garrison_creep_02_02"	"Nunca achei que teria gente maluca assim."
"[english]dia_garrison_creep_02_02"	"Didn't think anyone was that crazy."
"dia_garrison_creep_02_03"	"Cheguei aqui sozinho há pouco tempo."
"[english]dia_garrison_creep_02_03"	"Recently arrived here myself."
"dia_garrison_creep_02_04"	"Nunca vi chuva assim lá em casa."
"[english]dia_garrison_creep_02_04"	"Never rains like this back home."
"dia_garrison_creep_02_05"	"Não sinto falta alguma daquela areia toda."
"[english]dia_garrison_creep_02_05"	"I don't miss all that sand one bit."
"dia_garrison_creep_02_06"	"Estão de passagem?"
"[english]dia_garrison_creep_02_06"	"You just passing through?"
"dia_garrison_creep_03_01"	"Muitos rostos novos no acampamento."
"[english]dia_garrison_creep_03_01"	"Lot of new faces in camp."
"dia_garrison_creep_03_02"	"Por quanto tempo será que continuarão vivos?"
"[english]dia_garrison_creep_03_02"	"Wonder how long they'll survive."
"dia_garrison_creep_03_03"	"O seu grupo me traz esperança."
"[english]dia_garrison_creep_03_03"	"Your group looks of the right sort."
"dia_garrison_creep_03_04"	"Todo mundo está correndo para cá para fugir de Kalabor..."
"[english]dia_garrison_creep_03_04"	"Everyone's running here to escape Kalabor..."
"dia_garrison_creep_03_05"	"Já temos problemas demais por aqui."
"[english]dia_garrison_creep_03_05"	"We got our own problems."
"dia_garrison_creep_03_06"	"Pelo menos os refugiados são corajosos."
"[english]dia_garrison_creep_03_06"	"The refugees are tough. I'll give 'em that."
"dia_garrison_creep_04_01"	"Assim não... assim não."
"[english]dia_garrison_creep_04_01"	"Not like this... Not like this."
"dia_garrison_creep_04_02"	"Eu vim para cá para fugir de coisas como essa!"
"[english]dia_garrison_creep_04_02"	"I came here to get away from stuff like this!"
"dia_garrison_creep_04_03"	"Ogros famintos!"
"[english]dia_garrison_creep_04_03"	"Hungry ogres!"
"dia_garrison_creep_04_04"	"Feiticeiros arrogantes!"
"[english]dia_garrison_creep_04_04"	"Arrogant wizards!"
"dia_garrison_creep_04_05"	"Eu devia ter tentado enfrentar Rhyzik..."
"[english]dia_garrison_creep_04_05"	"Should've taken my chances with Rhyzik..."
"dia_garrison_creep_04_06"	"Pelo menos a água é boa..."
"[english]dia_garrison_creep_04_06"	"At least the water's nice..."
"dia_garrison_creep_04_06_troll_warlord"	"Eu não quero problemas..."
"[english]dia_garrison_creep_04_06_troll_warlord"	"I don't want any trouble..."
"dia_garrison_creep_04_06_dazzle"	"Estou de olho em você..."
"[english]dia_garrison_creep_04_06_dazzle"	"Got my eye on you..."
"dia_garrison_creep_04_06_legion_commander"	"Os seus estandartes me trazem alívio!"
"[english]dia_garrison_creep_04_06_legion_commander"	"Your banners are a welcome sight!"
"dia_garrison_creep_04_06_windrunner"	"Me parece que você não precisará de ajuda."
"[english]dia_garrison_creep_04_06_windrunner"	"You look like you can handle yourself out there."
"dia_garrison_creep_04_06_sven"	"Como você consegue golpear com essa coisa?"
"[english]dia_garrison_creep_04_06_sven"	"How do you even swing that thing?"
"dia_garrison_creep_05_01"	"Não sei por que todos estão tensos."
"[english]dia_garrison_creep_05_01"	"Don't know why everyone's on edge."
"dia_garrison_creep_05_02"	"Os uivadores nunca conseguirão atravessar a barricada."
"[english]dia_garrison_creep_05_02"	"Those howlers'll never get through the stockade."
"dia_garrison_creep_05_03"	"Fui eu quem escavou."
"[english]dia_garrison_creep_05_03"	"I dug those posts myself."
"dia_garrison_creep_05_04"	"Os soldados perdidos devem estar bem."
"[english]dia_garrison_creep_05_04"	"I'm sure the missing soldiers are fine."
"dia_garrison_creep_05_05"	"A próxima caravana de Kalabor deve chegar já já."
"[english]dia_garrison_creep_05_05"	"The next caravan from Kalabor should arrive soon."
"dia_garrison_creep_05_06"	"Falta pouco para este acampamento virar uma cidade de verdade."
"[english]dia_garrison_creep_05_06"	"Pretty soon this camp'll be a full-fledged town."
"dia_garrison_creep_05_07"	"Eu contarei tudo aos meus netos!"
